MomenTUM.A1ModJulian,MomenTUM.Mars.Altitude
32233.00483759602,56411.73143511361
32233.0710616812,55536.28618917469
32233.13598673308,54542.93087523038
32233.19940495099,53443.40192389572
32233.26114167833,52250.49416822552
32233.3210427769,50977.98570789851
32233.37897042542,49640.50129504103
32233.43481161668,48253.08194376456
32233.48847040759,46831.09766370068
32233.53988505841,45389.50711440547
32233.58902159171,43942.67149883026
32233.63587792315,42503.90625514558
32233.68048123073,41085.24572910652
32233.72288000691,39697.44030005723
32233.76315209837,38349.49535805457
32233.80138406501,37049.21299502417
32233.83769494405,35802.31301421537
32233.85454367697,35221.87965183017
32233.88581672668,34145.34607603873
32233.91769686183,33054.70042599343
32233.9483873459,32018.48960942969
32233.97774533964,31047.46957996517
32234.00586238,30143.66623562495
32234.03284012389,29308.15884914874
32234.05879400987,28541.10306638579
32234.08381211606,27843.05070207108
32234.10798107088,27214.15818822759
32234.13138611485,26654.24476277009
32234.15409669047,26163.15064328524
32234.17619442169,25740.11906581932
32234.19774077494,25384.51375310597
32234.2188113941,25095.19562301399
32234.2394805843,24870.93802544086
32234.25982113983,24710.48383087837
32234.27991784843,24612.5457112969
32234.2998529419,24576.05201420836
32234.31970826688,24600.16001001874
32234.33956714309,24684.28880407983
32234.3595136014,24828.14429592996
32234.37962558335,25031.64153683467
32234.39998869401,25294.98947226248
32234.42068343308,25618.53885009927
32234.44177666071,26002.49294250273
32234.46333877826,26447.0584939219
32234.48542700437,26952.03668815692
32234.50809195592,27516.8096635783
32234.53137779917,28140.25966682638
32234.55532904718,28820.90928724232
32234.57999299675,29557.00922590498
32234.6054151409,30346.4239514548
32234.63167243501,31187.71587364825
32234.65883496767,32078.99836977501
32234.68698657338,33018.56529633665
32234.71621537293,34004.55921208958
32234.74295641918,34910.88586177563
32234.77723619229,36072.22124002273
32234.81050446644,37192.65276559727
32234.84501742254,38342.25744913596
32234.88108279652,39524.3770109723
32234.91880760607,40734.93358180774
32234.95828089721,41968.60320836202
32234.99957668173,43218.942737739
32235.04276433145,44478.74703800446
32235.08790774113,45740.04565742028
32235.13503380888,46993.31592959395
32235.18415481193,48228.29784635245
32235.23527162597,49434.20404685498
32235.28835847267,50599.5145028383
32235.34335831336,51712.13874922795
32235.4002083716,52760.17181102851
32235.45881039885,53731.51209800209
32235.51905713002,54614.58488628035
32235.58081087044,55398.20331361851
32235.64390836851,56071.93776230507
32235.70820612756,56626.73900430462
32235.77350675405,57054.34059410628
32235.83962998393,57348.07361983737
32235.90633641816,57502.60188884314
32235.92690725669,57521.54298826558
32235.96391985522,57521.55602813118
32235.99442124305,57488.67082376483
32236.05614729051,57331.17677979991
32236.12258713992,57025.52416447295
32236.18923075851,56576.95318064233
32236.2553339136,55991.29252359939
32236.32061982658,55275.03515374602
32236.38486800551,54436.19712549037
32236.44788565654,53484.19203395776
32236.50947341483,52430.16580506601
32236.5694630268,51286.28942827436
32236.62771043909,50065.57758208284
32236.6840796722,48782.0018795651
32236.73846068648,47449.9018283364
32236.79077220124,46083.60385616471
32236.84094573767,44697.54670444653
32236.88895324406,43305.24880071013
32236.9347873241,41919.52493107339
32236.9784743085,40551.82789857464
32237.02005675432,39212.53992909691
32237.05960766324,37910.33967570549
32237.09720673666,36652.83853578528
32237.13296455656,35445.70738308516
32237.14801927145,34935.97741097669
32237.17916055805,33882.43716954337
32237.21073905938,32820.75843761964
32237.2411385168,31812.12214555047
32237.27024405176,30866.10796179595
32237.29814142418,29984.86625308595
32237.32493362117,29169.40897366688
32237.35071236794,28420.58611289543
32237.37557995976,27738.5016145062
32237.39962429565,27123.30751013714
32237.42292164631,26575.09416674087
32237.44554040375,26093.76159694
32237.46755654658,25678.71549868844
32237.48903136254,25329.36081833765
32237.51003655462,25044.66830100966
32237.53064840622,24823.43846259343
32237.55093896008,24664.49557927798
32237.57099594685,24566.62430295837
32237.59089318648,24528.87152682879
32237.61070372736,24550.41631220686
32237.63052080523,24630.70178595609
32237.65041828713,24769.40785390434
32237.67047552043,24966.44177037924
32237.69077179883,25221.91656162856
32237.71138770858,25536.13495001872
32237.73238741287,25909.21880998681
32237.75384185201,26341.35157003185
32237.77580405666,26832.2304140561
32237.79832984194,27381.36183000472
32237.82146394424,27987.69053800829
32237.84524675963,28649.68647704635
32237.86972583609,29365.66656455059
32237.89495584674,30133.85360337774
32237.92099536983,30952.31346098206
32237.94791957613,31819.37602156415
32237.97579895821,32732.96103051715
32238.00472014391,33691.22157890232
32238.03288365966,34629.12617350792
32238.06641286115,35745.3695936672
32238.09928175416,36833.25964361846
32238.1333747174,37949.32317052066
32238.16896490466,39095.78334194121
32238.20615857292,40268.71214743733
32238.24504106111,41462.88033768193
32238.28567200948,42671.66799649057
32238.32812041048,43888.16991778606
32238.37243211811,45104.26812984884
32238.41864017175,46311.04135244947
32238.46674254266,47498.33364938829
32238.51675768283,48656.28318049969
32238.5686422166,49773.47876927022
32238.62234581442,50838.53862744612
32238.67780200662,51840.05059353634
32238.7349136914,52766.52518934663
32238.79357698047,53607.02828372008
32238.8536766179,54351.21830989052
32238.91505559605,54989.18916223601
32238.97755501334,55512.19951979257
32239.04099646153,55912.61623224999
32239.10518067042,56184.12529241861
32239.16991231039,56321.99046745105
32239.18508308228,56334.5612872198
32239.22079925912,56334.57327841074
32239.24971795909,56304.17599741428
32239.30825838597,56159.3555974133
32239.37254583532,55871.79643670029
32239.43718623736,55446.87423154808
32239.50134107369,54890.33865422403
32239.5647301496,54208.36521501943
32239.62714814764,53408.42520083726
32239.68839332221,52499.64427619817
32239.74828745648,51492.40219681297
32239.80667353605,50398.12844135206
32239.86340300653,49229.34566140747
32239.9183508118,47999.1962262102
32239.9714111647,46721.27759781885
32240.02250059263,45409.32100550053
32240.07156119724,44076.82940687978
32240.11856043131,42736.79095532487
32240.1634918415,41401.37611930263
32240.20636879495,40081.86909343387
32240.24723964982,38787.9735979703
32240.28616138278,37528.44590160733
32240.32321393719,36310.52800848336
32240.35850335858,35139.75202502594
32240.37314344943,34652.62652757461
32240.40418374353,33620.67052784877
32240.43546111985,32587.36147449706
32240.46557086798,31605.71070031475
32240.4944249872,30684.19588116753
32240.52210003794,29825.19285917612
32240.54869973815,29029.65436973041
32240.57431658743,28298.40117841126
32240.59904080198,27631.89056149541
32240.62295473599,27030.40969611709
32240.64613467476,26494.03584897625
32240.6686515008,26022.62667492434
32240.69057381207,25615.76739238706
32240.7119747575,25272.70434100007
32240.73291569623,24992.66751273481
32240.75347272091,24774.53173896926
32240.77372017846,24617.19143332865
32240.79373141284,24519.5968558242
32240.81358495148,24480.78938395993
32240.83335909057,24500.00482800714
32240.85312843586,24576.67762286728
32240.87297638995,24710.50001030841
32240.89298124052,24901.38784362448
32240.91320659142,25149.25642708657
32240.93374724484,25454.53675556782
32240.95465377885,25817.12486810777
32240.97600131385,26237.2305341653
32240.99784689066,26714.63818664395
32241.02024763327,27248.92254444308
32241.04323089345,27838.62906004986
32241.06684128427,28482.34058683779
32241.09114082866,29178.83347160521
32241.11617225087,29926.06579262656
32241.14200706,30722.57049135483
32241.16869307572,31565.89418363435
32241.19632115562,32454.66293724403
32241.22495429596,33386.33518247696
32241.25437991062,34349.00768311881
32241.287381366,35428.43442292653
32241.31987214761,36484.99187265951
32241.35357147865,37568.85318725905
32241.38871545808,38681.06894847554
32241.42539832483,39817.50235468165
32241.46371078274,40973.30662742736
32241.50368674802,42141.36941128383
32241.54542280743,43315.89093282536
32241.58893357542,44488.21396976007
32241.63424689226,45649.70996406446
32241.68138517,46791.27967463287
32241.73033367161,47902.711178885
32241.78105246007,48973.23363115381
32241.83351504711,49992.47740914914
32241.88763049338,50949.07754511676
32241.9433238609,51832.47927285436
32242.0004921752,52632.24687101987
32242.0590084687,53338.39464724172
32242.11873511655,53941.76324809075
32242.17950404733,54434.00393708747
32242.24115497267,54808.09618332056
32242.30350103212,55058.1805440198
32242.3663557541,55179.86979942663
32242.37610796429,55187.01800083229
32242.410592473,55187.02905298497
32242.43984115006,55156.18077195071
32242.49605763172,55017.3628693479
32242.55837194637,54741.17906206417
32242.62108814237,54333.27264829891
32242.68335343464,53799.22954269822
32242.7448918847,53144.9666998602
32242.80550576135,52377.61391493457
32242.86500957573,51505.7484814929
32242.92321992526,50539.44227041874
32242.98000224825,49489.30908341305
32243.03520921177,48367.3268291593
32243.08871827831,47186.04683840659
32243.1404350186,45958.23302525247
32243.19027283555,44697.08560763799
32243.2381748679,43415.4854294659
32243.28411936049,42125.52266728788
32243.32808917465,40839.08025770387
32243.37009926382,39566.85301451338
32243.41019388794,38318.17349566734
32243.44843066563,37101.32921494626
32243.48487872077,35923.52492144968
32243.51963006678,34790.44432735214
32243.5324518826,34371.26579935371
32243.56333631367,33362.4690616553
32243.59431471802,32356.99648622892
32243.62414287399,31401.61916635479
32243.65274724651,30504.14536082484
32243.68020680325,29666.80547192161
32243.70661644387,28890.78930942293
32243.73207293325,28176.77959618896
32243.75664929987,27525.70319735172
32243.78043356561,26937.67929211379
32243.80350492559,26412.74030582664
32243.82591884368,25951.10734777475
32243.84775715459,25552.12250159401
32243.86908352228,25215.27074524373
32243.88995697687,24939.85834347246
32243.91045645593,24724.78390615443
32243.93065618584,24569.02859206913
32243.95061907742,24471.67494762225
32243.97042978259,24431.77542217117
32243.99016169461,24448.62650226889
32244.00989237815,24521.71178930945
32244.02969461872,24650.69968481793
32244.0496382564,24835.39150032755
32244.06980411821,25075.84987747674
32244.09026034757,25372.13811891095
32244.11107542825,25724.3557242118
32244.13232048793,26132.64659374458
32244.15403747725,26596.46659487853
32244.1762911267,27115.51370759409
32244.19912070181,27688.66720025707
32244.22257052685,28314.59334055661
32244.24669055292,28991.80636732145
32244.27152586431,29718.39253309509
32244.29713554332,30492.56456007634
32244.32358342692,31312.42849612529
32244.35094357978,32176.15167011581
32244.37928978869,33081.61552289185
32244.40870206174,34026.583119132
32244.41006440377,34070.39549452449
32244.43143314976,34757.29383543401
32244.46181576261,35730.46014853946
32244.4944515007,36766.63170447354
32244.52856001041,37834.41570617391
32244.56412832263,38926.63061302292
32244.60123699679,40038.53862654775
32244.63993370353,41163.89007390779
32244.68027653578,42296.26361304719
32244.72231489071,43428.51114914865
32244.76607537616,44552.4551496948
32244.811566106,45659.14835067173
32244.85879111716,46739.34536992826
32244.90772396596,47783.01415367563
32244.95832894642,48780.00412118687
32245.01054012901,49719.7936270962
32245.06427489608,50591.98960652322
32245.11944697695,51386.68477617684
32245.17593650119,52094.16932582212
32245.23362006785,52705.56213066194
32245.29234733129,53212.68662053352
32245.35196793943,53608.50688871864
32245.41230550187,53887.04956070351
32245.47319196613,54043.73561262392
32245.50246476967,54074.60037084381
32245.53577529265,54074.61056804263
32245.56160080737,54048.91198259872
32245.61691687439,53918.32729572251
32245.67750968027,53657.05506667272
32245.73841793502,53269.78965982621
32245.79889525421,52761.57851794321
32245.85869133241,52137.90278390054
32245.91760849854,51405.59500086184
32245.97547856018,50572.66119531325
32246.0321340677,49648.47849049571
32246.08742365658,48643.47416379206
32246.1412164471,47568.85088909269
32246.19340054755,46436.39250730977
32246.24388449068,45258.21024276663
32246.29257743227,44047.01567476623
32246.33943480489,42814.78951404787
32246.38442524439,41573.29690769537
32246.42753214122,40333.86211480935
32246.46877252836,39106.60824376834
32246.5081778853,37900.79659001433
32246.54580690785,36724.28778830351
32246.58172239237,35584.14258846793
32246.6160020633,34486.22765671276
32246.62829489412,34091.48101412261
32246.63129768644,33995.04251407494
32246.63790195593,33782.96915502433
32246.65231087799,33320.66934698157
32246.68039457511,32423.27691567781
32246.70994216096,31489.17300469197
32246.73862419253,30598.72949385066
32246.76620395499,29764.37851459731
32246.79274094515,28988.55214450142
32246.81832060773,28272.3926469347
32246.84301752524,27616.9039955847
32246.86691910361,27022.3540334998
32246.89009264496,26489.17620973011
32246.91261187506,26017.30905118588
32246.93453729036,25606.66576419402
32246.95594007555,25256.67651431091
32246.9768852946,24966.68717951665
32246.99743904155,24735.87260445327
32247.01766698401,24563.31889420174
32247.03765026291,24448.00327371874
32247.05745592314,24389.10688578284
32247.07715723091,24385.8838301631
32247.09682801131,24437.75333204582
32247.11654157937,24544.31486735462
32247.13637101077,24705.34429727106
32247.1563941392,24920.83802718516
32247.17667304617,25190.74863249078
