MomenTUM.A1ModJulian,MomenTUM.Phobos.RMAG
31634.71628977548,12964.05736033615
31634.71560639657,12949.16828817484
31634.71490273227,12939.70370465709
31634.71417334197,12936.50009668952
31634.71341644157,12940.59368402982
31634.71263097079,12953.10931130571
31634.71181364165,12975.3126916398
31634.71096373397,13008.52024424532
31634.71007906307,13054.17111246505
31634.70915738699,13113.80970793839
31634.70819292171,13189.37823645345
31634.70717756197,13283.33835792841
31634.70611498015,13397.22860165641
31634.70499403749,13534.22018445277
31634.70381067392,13697.03894611669
31634.70256384531,13888.05426806828
31634.70124342996,14111.14277323746
31634.70063157846,14221.46818220528
31634.7007473192,14200.27251439247
31634.70096803481,14160.29240588895
31634.70135043167,14092.3998162338
31634.70206308415,13970.5749156398
31634.70325127136,13781.32241588266
31634.70464996315,13581.28042733711
31634.70601220597,13410.64382115592
31634.70730344905,13271.32138129175
31634.70851866361,13160.31020316913
31634.70966547718,13073.43363409631
31634.71074803452,13007.2249408201
31634.71177782628,12958.23720935568
31634.71275482024,12924.03939703215
31634.71368711874,12902.14962429555
31634.71458071163,12890.55721208903
31634.71543726257,12887.57148078129
31634.71625873263,12891.65480585993
31634.71704737846,12901.43841277445
31634.71780547734,12915.72521278015
31634.718537788,12933.55101800375
31634.71924603105,12954.05784275182
31634.71993632919,12976.66921831974
31634.72061009713,13000.80657726818
31634.72126827122,13025.97141367203
31634.72192163213,13052.15972698488
31634.72255857199,13078.56236661773
31634.72320085582,13105.82227506831
31634.7238337968,13133.13268741347
31634.72446948741,13160.88754234263
31634.72511168553,13189.19370240927
31634.72575611589,13217.86000732799
31634.72640594217,13247.07663847595
31634.727051713,13276.50919308842
31634.7277118252,13307.13549255888
31634.72839035183,13339.35184161829
31634.72908128702,13373.11879176256
31634.72979196592,13409.07986648341
31634.73051734636,13447.29788566838
31634.73126291797,13488.40291169222
31634.7320313965,13532.93020843303
31634.73283860863,13582.28109958713
31634.73364699782,13634.54039275026
31634.733713818,13638.99193700388
31634.73498734594,13728.07372654434
31634.73625080894,13824.91485411033
31634.73758476934,13936.89128452851
31634.73900344106,14067.35856304767
31634.74051086278,14219.05406097261
31634.74214424165,14398.58979504513
31634.74328718267,14533.44953072319
31634.74374032808,14588.98175180971
31634.74406576417,14629.57626092621
31634.74429221987,14658.17281423639
31634.74449933028,14684.57540700258
31634.74485531513,14730.50842436038
31634.74538774221,14800.4967471934
31634.74622577957,14913.73414131236
31634.74748641753,15090.96291195618
31634.74963466437,15411.10503278386
31634.75205075263,15796.4167516326
31634.7546641221,16240.21896273772
31634.7574735499,16744.79767967258
31634.76047827346,17311.42159708266
31634.76369217824,17943.14824055576
31634.76714093416,18644.68511314842
31634.77082690739,19415.10430961057
31634.77477951039,20257.91978146522
31634.77902886432,21175.63873806539
31634.78360980445,22170.19832664205
31634.78853677083,23237.02030909331
31634.79384742734,24373.97138753548
31634.79957539436,25574.79208839434
31634.80183464908,26038.96825520244
31634.80296155209,26268.2075326162
31634.80324415744,26325.44586543968
31634.80353287924,26383.81716826995
31634.80412950141,26504.09352954284
31634.80470289031,26619.24245450043
31634.80599590507,26877.26796603393
31634.80913033861,27492.8302867725
31634.8144337839,28499.42964713962
31634.82168656241,29796.20673678379
31634.82964449763,31099.73410127683
31634.83825924748,32354.90721665627
31634.84758710908,33515.88119832833
31634.85768014138,34526.30513838542
31634.86860253179,35322.53899659174
31634.88043559591,35836.5511966298
31634.89325035825,36002.50705473408
31634.90714167967,35774.49325755087
31634.92219694657,35155.38332886203
31634.9385174552,34246.16294332985
31634.95620948529,33317.49189314958
31634.9753976274,32882.01534418904
31634.99620174189,33679.90188939679
31635.01876829688,36431.83496731908
31635.0432434629,41415.73610033339
31635.06979526545,48246.64043171422
31635.09859697935,55980.62902272993
31635.12984708403,63288.44927826071
31635.16375095604,68592.11871284248
31635.20053750313,70412.69428442238
31635.24045688969,68273.14707729631
31635.28377391312,64311.0143050389
31635.33077488266,64241.60640181629
31635.38177734817,72880.39910613019
31635.43711741433,86523.71416196279
31635.49717247354,95468.72998843376
31635.56233900067,93012.9071677875
31635.63304562364,87066.30380666925
31635.70976520501,96963.12133106764
31635.79300283894,114711.3184221517
31635.88333688611,113827.4757524445
31635.98134270218,108292.968071542
31636.08761295851,129425.6066389154
31636.2028176507,132226.7008299048
31636.3277419721,129287.3229846208
31636.46345241868,152673.2740992577
31636.61096482842,141316.3525815951
31636.77025726782,167408.8085537814
31636.94134160171,156492.277915795
31637.13275932333,180775.3774424995
31637.33417345131,182307.4152363901
31637.54936865632,182109.6109256914
31637.78734754812,203858.8674320544
31638.02218029048,215164.2460610813
31638.28168180293,214235.6608131819
31638.5353705973,214739.4344028784
31638.80840373709,226004.4099742628
31639.07387594078,242889.0982822157
31639.33967968463,256160.6442927255
31639.60920963985,260419.1387141136
31639.88605139622,260098.0945664619
31640.15803317503,259059.6462112879
31640.4309028376,263886.1929776459
31640.7112158647,274257.8553400467
31640.99465970787,286248.7822618242
31641.2767275695,297010.4293038846
31641.56641099641,303716.5344668507
31641.86506156444,307940.063605208
31642.15943126203,309828.6327222706
31642.44228665762,307771.0009711545
31642.72447569482,305344.0499677255
31643.00742724291,305795.000125178
31643.28539959975,311005.4733805655
31643.56483678485,320311.7448269021
31643.85155179278,328924.9837642585
31644.13899207641,335334.1617795259
31644.42470344161,338154.7899259829
31644.70951558682,336832.5911819586
31644.99312026899,332598.6311466406
31645.26734770058,327122.8817142395
31645.53340874132,327300.0596345221
31645.79966860079,335899.5525036833
31646.0651012529,345572.1285775576
31646.26230879457,336839.3001969843
31646.26242453531,336860.4545231575
31646.262638687,336899.6181637085
31646.26280003144,336929.1435890106
31646.26291577218,336950.3337311522
31646.26319479652,337001.4521627087
31646.26397239298,337144.1527375096
31646.26622195191,337558.7249166569
31646.27144011644,338526.6638139574
31646.27838456088,339814.3525843761
31646.28532900533,341080.2528843272
31646.29227344977,342301.5615770654
31646.29921789421,343456.2421591494
31646.30616233866,344523.4021437482
31646.31310678311,345483.6570737573
31646.32005122755,346319.4764227934
31646.32699567199,347015.5062047075
31646.33394011644,347558.8625680172
31646.34088456088,347939.3903090484
31646.34782900533,348149.8797216721
31646.35477344977,348186.2353094423
31646.36171789421,348047.5902082036
31646.36866233866,347736.3609132753
31646.37560678311,347258.2381643399
31646.38255122755,346622.1114560124
31646.38949567199,345839.9263162284
31646.39644011644,344926.4756971931
31646.40338456088,343899.1287099349
31646.41032900533,342777.5018673697
31646.41727344977,341583.0799218336
31646.42421789421,340338.7945948589
31646.43116233866,339068.5708613002
31646.43810678311,337796.8511852958
31646.44505122755,336548.1084067202
31646.45199567199,335346.3582749075
31646.45894011644,334214.6823973649
31646.46588456088,333174.7720450209
31646.47282900533,332246.5028689945
31646.47977344977,331447.549816862
31646.48671789421,330793.050669768
31646.49366233866,330295.3247619042
31646.50060678311,329963.6506958465
31646.50755122755,329804.1102995934
31646.51449567199,329819.5024302275
31646.52144011644,330009.3186739077
31646.52838456088,330369.788070879
31646.53532900533,330893.9834925997
31646.54227344977,331571.9856989588
31646.54921789421,332391.0991788386
31646.55616233866,333336.1130978608
31646.56310678311,334389.6001147364
31646.57005122755,335532.2461053662
31646.57699567199,336743.2038252359
31646.58394011644,338000.4642899292
31646.59088456088,339281.2401378315
31646.59782900533,340562.3560065989
31646.60477344977,341820.6414050744
31646.61171789421,343033.3220709916
31646.61866233866,344178.4059604253
31646.62560678311,345235.0599391871
31646.63255122755,346183.9730536637
31646.63949567199,347007.7016945179
31646.64644011644,347690.991491738
31646.65338456088,348221.0701747983
31646.66032900533,348587.9050995359
31646.66727344977,348784.4189271154
31646.67421789421,348806.6568285616
31646.68116233866,348653.899030051
31646.68810678311,348328.7132912706
31646.69505122755,347836.9430775161
31646.70199567199,347187.628894215
31646.70894011644,346392.8620048365
31646.71588456088,345467.5720381781
31646.72282900533,344429.2518281169
31646.72977344977,343297.6249228254
31646.73671789421,342094.2628578091
31646.74366233866,340842.1608716677
31646.75060678311,339565.2831191814
31646.75755122755,338288.0860269042
31646.76449567199,337035.0288547354
31646.77144011644,335830.0887580878
31646.77838456088,334696.2845616967
31646.78532900533,333655.222728912
31646.79227344977,332726.6748379165
31646.79921789421,331928.1955566695
31646.80616233866,331274.7890861248
31646.81310678311,330778.631015741
31646.82005122755,330448.8510042894
31646.82699567199,330291.3801422964
31646.83394011644,330308.8650895099
31646.84088456088,330500.6491058166
31646.84782900533,330862.8185259749
31646.85477344977,331388.3112545002
31646.86171789421,332067.0826050976
31646.86866233866,332886.3225936664
31646.87560678311,333830.7179680449
31646.88255122755,334882.7519759535
31646.88949567199,336023.0347741274
31646.89644011644,337230.6577337136
31646.90338456088,338483.5653461621
31646.91032900533,339758.9391510382
31646.91727344977,341033.5886287473
31646.92421789421,342284.3446221892
31646.93116233866,343488.451289519
31646.93810678311,344623.9525397139
31646.94505122755,345670.0691483311
31646.95199567199,346607.5621564765
31646.95894011644,347419.0778737482
31646.96588456088,348089.4691749942
31646.97282900533,348606.0871720931
31646.97977344977,348959.0369648943
31646.98671789421,349141.3907841079
31646.99366233866,349149.3520648269
31647.00060678311,348982.3642908612
31647.00755122755,348643.1591843201
31647.01449567199,348137.7414327739
31647.02144011644,347475.3046099062
31647.02838456088,346668.0816757134
31647.03532900533,345731.1292038675
31647.04227344977,344682.0492749935
31647.04921789421,343540.6548063236
31647.05616233866,342328.585525263
31647.06310678311,341068.8832203945
31647.07005122755,339785.5357847377
31647.07699567199,338503.0005517
31647.08394011644,337245.7175834855
31647.09088456088,336037.6238238468
31647.09782900533,334901.6787493064
31647.10477344977,333859.4119040921
31647.11171789421,332930.5019811248
31647.11866233866,332132.3965772418
31647.12560678311,331479.9805471647
31647.13255122755,330985.2998624392
31647.13949567199,330657.3464511013
31647.14644011644,330501.9077735174
31647.15338456088,330521.4833186165
31647.16032900533,330715.2681287198
31647.16727344977,331079.2017889431
31647.17421789421,331606.0795670795
31647.18116233866,332285.720863217
31647.18810678311,333105.1890184029
31647.19505122755,334049.0557907404
31647.20199567199,335099.7032923411
31647.20894011644,336237.6563261335
31647.21588456088,337441.938303582
31647.22282900533,338690.4443865248
31647.22977344977,339960.3262772642
31647.23387211766,340710.4547810964
31647.23398785841,340731.5807403671
31647.23402407782,340738.1907116085
31647.23413981857,340759.3100808509
31647.23441766652,340809.9905284338
31647.23508462527,340931.5298879333
31647.23665030878,341216.0971619135
31647.24052002953,341913.4694558256
31647.24746447398,343133.1279107201
31647.25440891842,344292.9675352245
31647.26135336287,345371.6923711083
31647.26829780731,346349.4016826858
31647.27524225176,347207.9441130736
31647.2821866962,347931.2460872555
31647.28913114065,348505.6160808856
31647.29607558509,348920.0158975344
31647.30302002953,349166.2917803075
31647.30996447398,349239.3590001572
31647.31690891842,349137.3337902889
31647.32385336287,348861.6070485099
31647.33079780731,348416.8552637129
31647.33774225176,347810.985428856
31647.3446866962,347055.0126643419
31647.35163114065,346162.8711960299
31647.35857558509,345151.1613860789
31647.36552002953,344038.83767489
31647.37246447398,342846.8438137305
31647.37940891842,341597.7035664388
31647.38635336287,340315.0760999462
31647.39329780731,339023.286147346
31647.40024225176,337746.8397441025
31647.4071866962,336509.9362737114
31647.41413114065,335335.98780704
31647.42107558509,334247.1562466688
31647.42802002953,333263.9183068816
31647.43496447398,332404.667746917
31647.44190891842,331685.363282888
31647.44885336287,331119.2295135316
31647.45579780731,330716.5169762611
31647.46274225176,330484.3257356735
31647.4696866962,330426.49529347
31647.47663114065,330543.5615485382
31647.48357558509,330832.7796792107
31647.49052002953,331288.2102862344
31647.49746447398,331900.865476921
31647.50440891842,332658.910761782
31647.51135336287,333547.9074332661
31647.51829780731,334551.1019205453
31647.52524225176,335649.7459671772
31647.5321866962,336823.442276411
31647.53913114065,338050.5107027502
31647.54607558509,339308.3683065114
31647.55302002953,340573.9179595025
31647.55996447398,341823.941012351
31647.56690891842,343035.4899082732
31647.57385336287,344186.2768064452
31647.58079780731,345255.0543730778
31647.58774225176,346221.9845779164
31647.5946866962,347068.9910183079
31647.60163114065,347780.0896986102
31647.60857558509,348341.6925396632
31647.61552002953,348742.8774288333
31647.62246447398,348975.6180931144
31647.62940891842,349034.9671992831
31647.63635336287,348919.186175112
31647.64329780731,348629.8161800182
